code_element,page_type,page_name,rev_1,rev_2,rev_3,rev_4,rev_5,doc_link,source_link
CSS,repo,README.md,6,6,6,6,6,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/iOS/MSVGStyleSheet.h#L19
MSVGDocument,repo,README.md,20,20,20,14,14,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/iOS/MSVGDocument.mm#L17
MetroSVG,repo,README.md,220,220,220,188,188,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/iOS/MSVGStyleSheet.mm#L17
NSData,repo,README.md,16,16,16,16,16,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/iOS/MSVGStyleSheet.mm#L21
OS,repo,README.md,68,68,68,37,37,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/Internal/Renderer.cc#L1078
SVG,repo,README.md,35,35,35,35,35,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/TestData/Example/circle.svg#L2
UIImage,repo,README.md,12,12,12,12,12,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/iOS/MSVGDocument.mm#L50
iOS,repo,README.md,80,80,80,48,48,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/MetroSVG/iOS/MSVGStyleSheet.mm#L17
svgData,repo,README.md,3,3,3,3,3,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/README.md,https://github.com/google/metrosvg/blob/2297bc32bd5b611cd4355deb2cba9dba6337e3e6/Apps/Common/SVGUtil.m#L24
